Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
37035,0.907153826,-0.469461206,-0.45436267,0.26730781,-0.401680965,-1.337400231,0.723760313,-0.455226607,-0.179664399,-0.182895499,-0.227878314,0.192375464,0.100763436,0.518068805,0.781122013,-0.066399678,-0.154738999,-0.653475186,0.050115264,0.364025954,0.0826868,-0.223581907,-0.275238839,0.492846543,0.473263948,1.046975055,-0.153993134,0.028572731,222.31,0
37035,0.919052882,-0.2982538,0.18956062,1.329481259,-0.481874026,-0.415512691,0.091700437,0.02507075,0.296234945,0.020610687,-0.565675724,-0.897634516,-2.133666022,0.821395697,1.444603304,-0.023159998,-0.064975601,-0.2237151,-0.863779295,-0.028862814,0.157675,0.116443395,-0.176936241,0.025352482,0.475530189,-0.258386699,-0.005836699,0.03824089,144,0
37035,1.228597997,-0.088014472,0.702879756,-0.128800603,-0.858076303,-0.824171111,-0.330489042,-0.01272823,0.170597265,-0.034047635,1.599416548,0.807541904,-0.313271104,0.402428644,0.571632839,0.558077305,-0.522239839,0.049308299,0.243878284,-0.084387422,-0.073490586,-0.248822681,0.115107243,0.589356379,0.049959635,0.87552861,-0.076131367,0.000400663,0.77,0
37036,-0.45407404,1.146774096,1.810851114,0.082761509,-0.226714421,-1.16689533,0.815425211,-0.174705861,-0.627663824,-0.353386933,0.296154143,0.808126675,1.222366541,-0.081142844,0.668360125,-0.016489298,-0.273140281,-0.682523025,-0.196406174,0.168610158,-0.176403869,-0.391570674,0.035735703,0.93343546,-0.220455187,0.033794259,0.273326163,0.129366041,5.99,0
37037,0.981151769,-0.352108057,1.5989527,1.779037452,-1.131221689,0.566054117,-0.793083221,0.293025011,1.303769812,-0.385650367,-0.718081243,1.170343196,0.34130961,-0.919884543,-1.087275671,-0.89392473,0.579209219,-0.750439332,-0.451663973,-0.096645983,0.125276673,0.801110698,-0.141070683,0.472680379,0.580126794,-0.119201471,0.105456551,0.04031042,44.96,0
37037,-1.165540959,-0.167706764,1.921157319,1.258352827,1.01115979,-1.614948528,0.502715922,-0.376372412,-0.714011682,-0.053319803,0.21196139,0.470676842,0.829011478,0.03649557,1.017439497,-0.627813311,-0.09850011,-0.150772346,0.272412998,0.532473529,0.235803904,0.512100804,0.067632036,0.951218422,0.137404373,-0.329492757,-0.092131302,-0.071138285,54.6,0
37037,0.969683637,-0.442745203,1.004655619,0.459686375,-0.078449087,2.236519163,-1.072689591,0.843642452,0.689642342,-0.260503395,1.616709999,1.347603951,-0.149224884,-0.090567917,0.622326376,-0.807261108,0.665610628,-1.566778058,-1.178957039,-0.216719016,0.058642891,0.469986864,0.104408235,-1.311190866,-0.051075149,0.448486753,0.083065934,-0.000795436,11.5,0
37038,-0.962156862,-0.208716051,1.793394723,-1.131743771,0.183335242,0.825941255,0.05036685,0.519028318,0.60911774,-1.532453755,0.961076307,0.619679678,-0.32008591,0.374333232,3.183333792,-1.974771185,1.277456962,-1.608042604,-0.380993549,0.171493464,0.216959012,0.599156727,0.262854486,-0.664903242,-0.364956901,-0.633324241,0.19737209,0.124466485,88,0
37038,-2.941222805,2.432252377,-0.819459051,-1.286864321,-1.741504746,-0.882649897,-1.376320732,2.271561939,-0.404800046,-0.646598291,0.775640841,1.030850252,-1.001491095,1.828709852,-0.096921567,0.915685506,0.338421632,-0.19255521,-0.926376688,-0.431035184,0.213876613,-0.080851458,0.309072131,0.216393712,-0.191444586,0.752575105,-0.638184636,-0.123707212,0.77,0
37038,1.276624057,-1.019036294,0.800936995,-1.37877419,-1.730961587,-0.585694536,-1.017932244,0.096188702,0.690190024,-0.114918179,0.883531591,0.744049954,-0.898401632,0.049278331,-0.03823404,-2.130619193,0.20006576,2.038904099,0.128949474,-0.568637793,-0.19732439,0.128820618,-0.08657944,0.52834738,0.565211006,-0.539185623,0.10141403,0.024221672,17.49,0
37040,-0.828496793,0.829986891,2.088488637,2.068377476,0.084860701,0.054830539,0.739335454,0.220975419,-0.969073994,0.035693301,-0.68694633,-0.946333043,-1.835726958,0.3606075,-0.04035393,-0.048835193,0.167478673,-0.737544013,-0.970812334,-0.059475553,-0.069460682,-0.391175688,0.103412847,0.327111391,-0.118870664,-0.157434064,0.057219859,0.110852305,66.1,0
37040,-1.116623859,-0.11382465,1.16470623,1.068758632,0.542017563,-0.345515391,1.195638954,-0.358952585,-0.431802545,0.013537085,-0.171656002,-0.117691568,0.122965384,0.087222676,1.368283288,-0.635105251,-0.065071968,-0.338300705,0.1397727,-0.062849707,0.088866905,0.724696823,0.63665959,0.082586916,-0.162984169,-0.313840532,0.039562539,-0.157153241,126,0
37040,1.480962807,-0.983590227,0.569513261,-1.394963284,-1.445784144,-0.53467091,-1.063591544,-0.053352121,-1.785450634,1.3854317,-0.239778104,-0.913767162,0.150320888,-0.218317454,0.947702666,-0.547055942,0.769348501,-0.648967676,-0.507920925,-0.395603926,-0.435421065,-0.879568756,0.253873564,0.008200673,0.037691934,-0.448887283,0.051244031,0.022870607,5.76,0
37041,1.296456164,-0.392528486,0.410369805,-0.344758217,-1.32431151,-1.460253125,-0.585959333,-0.191391163,-0.682560239,0.172945811,0.477058392,-0.891560487,-0.454907675,-1.185123134,1.007338327,1.489374802,1.252612756,-0.947774026,0.104720926,0.116197209,0.09345446,0.098946746,0.045863594,0.817297449,0.263240783,-0.316469817,0.020740647,0.054923521,39.8,0
37041,-0.77990736,-0.966802945,1.035802622,-0.654652202,1.124577216,-1.392444435,-0.143822622,-0.31202012,-1.515437201,0.712155824,-0.080863732,-0.830255081,0.193583439,-0.111934293,0.835743041,-0.037501815,0.831536908,-1.711008866,1.060716509,0.570676111,0.44473221,1.095437051,0.002671172,0.137073505,-0.1682963,-0.044599147,-0.057551248,-0.057096351,22,0
37042,1.108513671,0.388777548,0.462843321,2.336045057,-0.026971891,-0.03472372,0.045695836,0.052984615,-0.901149289,0.868124463,0.750720565,0.205287064,-0.447856053,0.556739229,-0.124016967,0.972018668,-0.968925372,0.471490451,-0.646647273,-0.090601277,0.09741584,0.129608296,-0.147380814,-0.004217411,0.546010733,0.068982398,-0.025320713,0.012314086,37.99,0
37043,1.203095078,0.304799407,0.516158442,2.091699445,0.150073557,0.768063859,-0.38676837,0.252608439,-0.541669645,0.856807093,-0.186010492,-0.161378979,-0.248127787,0.290515267,0.217927623,1.543632857,-1.465288758,1.094256885,-0.426182094,-0.106262594,0.102409771,0.218538191,-0.234350613,-1.019620412,0.563778365,0.163862338,0.002888128,0.005938923,10.62,0
37043,-0.463952514,0.219763734,1.011714281,-1.174449194,0.507530775,-0.089485725,-0.01410894,-0.213785698,-1.40553853,0.580102158,0.794453287,-0.671983633,0.531254781,-1.374550732,0.439728305,1.575885788,0.410869665,-0.125733516,2.066871838,0.251290165,-0.116865084,-0.303048695,-0.293729121,-0.906645525,-0.382270042,-0.435418937,-0.234625557,-0.096197281,10,0
37044,1.217408892,-0.03907242,0.693520489,0.951915517,-0.029464478,1.09093561,-0.614293576,0.2708671,0.851830235,-0.267517444,-1.671926227,0.570546566,1.133210739,-0.590478951,0.43609511,0.152175842,-0.528826021,-0.162925596,-0.046606915,-0.073230007,-0.119440854,-0.042814688,-0.15441009,-1.294074469,0.560228884,-0.295182717,0.093668869,0.021846377,4.99,0
37044,1.234540435,0.001761195,0.669617712,0.845293153,-0.732337255,-0.682074361,-0.190425705,-0.038363618,0.685924195,-0.176006935,-0.821744299,-0.048327057,-1.046291337,0.084980088,-0.028594343,-0.14002037,0.056447469,-0.602615424,0.229198365,-0.197287412,-0.314285305,-0.771312038,0.094939517,0.373936794,0.304657323,0.185002621,-0.02062042,0.013730535,0,0
37044,-0.293362489,0.422451436,1.867566022,0.357620355,-0.31518697,-0.397774728,0.099969762,0.150566782,0.639912078,-0.672269894,-1.185795947,0.117391276,-0.382929357,-0.407249476,-0.627295743,0.254832772,-0.570365065,0.083018449,-0.875759499,-0.220259924,0.131511449,0.515186158,0.132783718,0.371553234,-1.086592937,-0.765163255,0.281846508,0.254581314,9.99,0
37045,0.772907294,-1.561480391,0.557029856,-0.387369149,-1.679552844,-0.697395471,-0.435164,-0.193713391,-0.59437636,0.437832064,-0.202372515,-0.390995411,0.630443337,-0.351556502,0.990589124,1.441823077,0.11161247,-1.169500781,0.306556926,0.743858033,0.317151961,0.130909899,-0.237406254,0.425965563,0.162173997,-0.332975844,-0.027228291,0.082761517,325.84,0
37045,-0.939257214,-0.256173337,1.345526555,0.656241016,1.45725146,-0.694889396,0.295514959,-0.113142923,-0.930823852,0.197918006,1.668413927,0.835658627,0.42042178,0.365878594,0.662948387,-0.710103358,-0.006849493,-0.181056646,0.946853216,0.483026731,0.191365556,0.442183874,0.063274704,0.080897574,-0.306767806,0.419946576,-0.098760466,-0.079785999,31.69,0
37045,-1.328465063,0.632525933,0.559585557,-0.802120163,0.33055233,-0.184190365,1.715227099,-0.184991952,-0.691005994,-0.263225859,0.524896987,0.228958088,-0.232822439,0.400059811,-0.418209147,0.686633304,-1.089422786,0.004365487,0.165910033,-0.092112939,-0.384389368,-1.03764697,0.150200692,-0.526871749,0.125107414,0.027564868,0.042032192,0.187789923,169.55,0
37045,-0.885296702,0.195472331,1.655822575,-0.34706442,0.515625873,-1.535544254,1.185366712,-0.405327885,-0.480115676,-0.553577085,-0.06185762,0.045892492,-0.15405934,0.124680983,0.285108699,0.200654982,-0.572384911,-0.882418373,-0.595180298,0.227628628,-0.340736024,-1.23660022,0.391030314,0.6468455,-0.532502642,-0.266300559,-0.164600371,-0.077145144,80.9,0
37045,1.273090341,-0.744403158,1.083616531,-0.682701118,-1.537089333,-0.502749514,-1.064373902,0.039785659,-0.738666258,0.753594485,1.63496907,0.348595194,0.622901222,-0.319477138,0.355285017,1.599038978,-0.144380713,-0.472369612,0.425499891,0.169445242,0.465367013,1.229640228,-0.114756445,0.60435472,0.375965457,-0.083670018,0.032394001,0.022758948,34.99,0
37046,-0.594794851,-1.252448067,0.693559396,-3.293384892,0.571207115,4.169302744,-0.775913249,1.051677073,-1.821733252,0.457705381,-0.907477633,-1.158127665,0.312125109,-0.9503352,-0.684132087,0.026955213,-0.031982386,0.651905936,-0.282158575,0.121616046,-0.117289262,-0.278322992,0.213535553,0.96053274,0.11657162,-0.33617752,0.090831338,0.120898417,169,0
37046,0.895887173,-0.851568485,0.85772541,0.109435285,-0.887303093,0.653565045,-0.639589619,0.304618535,0.889404683,-0.399376061,0.901533046,1.456757314,0.345820991,-0.399191327,-0.754217993,-0.121823554,0.034245283,-0.507348575,0.476076687,0.204252645,-0.092301112,-0.283048038,-0.063138909,-0.203845968,0.042556357,0.959464107,-0.043648749,0.021143861,139.44,0
37047,-2.442231427,-0.768323164,1.821743817,-0.444718088,2.139718618,-1.697224773,-0.538865348,0.116838637,-0.396479492,-0.184123016,0.970948433,0.759711467,0.128330433,0.215218428,-0.256873784,0.87731554,-1.121633611,0.064924429,-0.444466988,-0.27409816,-0.311308551,-0.800546951,-0.519194209,0.032532328,0.278618268,-0.010821904,0.362874069,-0.002579009,8.49,0
37048,1.15740942,-0.733647091,0.226361126,-1.926613978,-0.99926652,-0.859216658,-0.313426238,-0.06702462,2.251288718,-1.663289319,-0.117122522,0.890930425,-0.416117323,0.154680138,1.732323923,-1.369278101,0.409318965,-0.312208668,0.81590599,-0.049281407,0.061705517,0.37501424,-0.143898045,0.102035513,0.627911408,-0.709441755,0.086950277,0.030401732,60,0
37049,1.076129108,0.048713862,0.389379709,1.299795853,-0.151615559,0.144112996,-0.034483646,0.151959726,0.097649074,0.046559997,1.082214918,0.975825187,-0.666990041,0.358260021,-0.741210461,-0.501378516,0.03855241,-0.421112243,-0.081561239,-0.160204085,-0.041241874,0.005746395,-0.090089211,0.027422411,0.609402083,-0.331082517,0.028614827,0.008965354,32,0
37049,1.306757074,-0.688876362,0.968433541,-0.676071508,-1.266325208,-0.235822972,-1.031772332,0.025935926,-0.523489107,0.534725204,0.03847813,-0.126041617,1.090804032,-0.575671394,1.280771067,1.150830424,0.289420398,-1.39767637,-0.145057392,0.136487927,0.426107986,1.229633874,-0.093548584,0.152436959,0.37654902,-0.024071747,0.056732045,0.026514989,24.99,0
37050,-1.123589027,-0.837464207,1.468746891,0.216156805,0.386286921,0.369230841,-0.500799321,0.312955708,-1.267563453,0.760256911,-0.267693917,0.393484355,1.125634537,-0.30339132,-0.199289071,-1.332518599,-0.510965387,2.534792887,0.389594902,0.306190498,-0.06374542,0.128160569,0.086759749,-0.853562277,0.102235824,-0.120231758,0.381944529,0.218351175,111,0
37050,-1.448062541,0.602603762,1.281089692,-0.89657438,-1.436780292,-0.107479654,-0.457996729,1.078844827,0.304074897,-1.312301686,0.202184869,0.916967389,-0.829349489,0.239456047,-1.770642106,0.58108755,-0.076478249,0.108949196,0.04382388,-0.414923356,0.022374474,-0.092473738,0.192777443,0.381852457,-0.632320037,0.6737967,-0.257773424,-0.060433907,65.27,0
37050,1.323158135,-0.511331358,0.677136285,-0.718493892,-1.16848181,-0.82689645,-0.622279606,-0.071319452,-1.060267419,0.764331476,1.716833236,0.301978646,0.208342243,0.018218544,0.053017799,1.354873761,0.044133208,-1.173424139,0.824703513,0.10795057,-0.022291153,-0.240710915,0.133500222,0.514263685,0.174743029,-0.51156117,0.005645579,0.017101149,21.97,0
37051,0.728949248,-2.06767331,1.385587869,0.086301839,-2.177023616,0.806480819,-1.385914737,0.366063429,0.954884084,0.050933363,-1.201491115,-0.254356292,-0.662269616,-1.329487268,-1.46796491,0.151740899,1.369405756,-1.765152342,0.68429979,0.502374384,0.295174944,0.668718826,-0.30672269,0.142690991,0.317822427,-0.024490576,0.053802879,0.069388351,276.62,0
37051,0.648932703,-0.678955586,-0.578565847,1.182478759,0.013390969,-0.114256742,0.660113338,-0.137997562,-0.37320524,0.110939534,0.463538846,0.377464569,-0.323283596,0.770134312,0.186486317,0.471252323,-0.905330363,0.581257662,0.179841022,0.516243278,0.154221601,-0.299239222,-0.488815441,-0.522658052,0.675250091,-0.339162123,-0.066443346,0.053062401,325.6,0
37052,1.214876573,-0.072415607,0.344248373,-0.232459833,-0.394747632,-0.364017591,-0.220649493,0.063924862,0.025438302,-0.058044564,1.657162283,0.852675039,-0.247554526,0.50910311,0.714740405,0.172227846,-0.263147231,-0.420619352,0.005302734,-0.107535497,-0.034317482,-0.092418364,0.066722911,0.083954725,0.130228843,0.97345714,-0.072596116,-0.010609728,1.6,0
37052,1.21372467,-0.323873936,-0.954211375,-0.31228514,1.844760496,3.622237566,-0.65463256,0.89832767,0.405142368,-0.16229228,-0.434183839,0.283934438,-0.134383812,0.045595758,0.060652089,0.147917409,-0.497424482,-0.264955379,0.583219672,0.069529337,-0.33257243,-1.020576278,0.012871225,1.020078607,0.482031077,0.192664653,-0.019684705,0.015995642,39.99,0
37052,-0.145524695,-0.558333977,2.042470866,-0.77655815,-0.674454118,1.3493007,-0.752890642,0.292620344,-2.529610521,1.585102192,0.709051738,-1.724730397,-0.978651815,-0.034962437,2.998216864,-2.7830195,2.723891429,-1.482777957,0.608405692,-0.071086385,-0.065071521,0.490934353,-0.010647894,-0.674035732,-0.423115241,0.266970146,0.030573286,-0.145947609,20,0
37053,0.993598419,-0.641878128,0.491409192,0.821822893,-0.924388831,-0.332738943,-0.150212737,-0.112420055,-0.967937108,0.646980153,-0.245441974,0.507235325,0.613287012,-0.02166346,0.186460874,-2.063994464,0.443028808,0.298068938,-1.41687398,-0.295058559,-0.398742373,-0.811717962,0.012063009,0.360457878,0.326174492,-0.454357852,0.044058211,0.05297123,143.75,0
37053,-0.427705704,0.987231533,1.447283487,-0.225347655,0.131191122,-0.38568832,0.589894674,0.107764251,-0.615432485,-0.139323992,0.986958019,0.469104254,-0.112162577,0.341799211,0.183915891,0.495751879,-0.756370523,0.263544732,0.427593963,0.108400221,-0.199956286,-0.551546583,-0.075954767,-0.01908277,-0.184896899,0.074473657,0.260710393,0.107085924,2.28,0
37054,-1.369972288,0.119926378,2.445664751,-0.493255211,-0.385859623,-0.494477796,0.328840689,0.267680808,-0.294899547,-0.559624986,1.278564848,0.43826824,-0.39454366,0.100433339,0.191361293,0.952528427,-0.935055753,0.616451733,-0.674046494,0.389599715,0.152377739,0.119296565,0.092921552,0.534760352,0.211337731,0.297410339,0.197815521,0.136097718,109,0
37055,0.901966952,-1.295342813,-0.084149183,-0.380625633,-1.093572352,-0.351565734,-0.217781717,0.00072148,-0.887866773,0.692247618,1.127585204,0.070522157,-1.355156645,0.583621403,-0.327571173,-1.860243911,0.502802654,0.78866832,-0.6662576,-0.194247939,-0.246489593,-0.645809466,-0.129598798,0.243324928,0.179308936,1.074230526,-0.104277988,0.019639428,214.98,0
37055,1.211723369,-1.04891647,0.811722253,-0.615885462,-1.230004911,0.314754351,-1.137566309,0.159099969,-0.081683653,0.428462339,-0.819119682,-0.521723339,0.398126147,-0.716149628,0.652399629,1.057860578,0.388669453,-1.289327273,0.284411954,0.213395513,0.344108621,0.943645883,-0.206714876,-0.405955804,0.43302212,0.008947093,0.052303495,0.029570265,83.16,0
37055,-3.349708972,-5.047493937,1.327435988,-1.367754825,2.991650765,-3.187767278,-2.745612591,0.321125594,-2.310552555,1.28396813,0.584909162,-0.446588866,0.095858257,0.079119246,-0.617398133,-0.072072593,0.009970661,0.699450364,-0.230495826,0.993127034,0.205171491,-0.616880535,1.04621487,-0.099959167,-0.162656792,-0.538008961,-0.062531751,0.223567798,119,0
37056,0.8842818,-0.97349529,0.929079577,0.397954668,-1.463563511,-0.351713321,-0.502973756,0.073043866,1.352580365,-0.498304593,-0.979141743,-0.003555581,-1.098258862,-0.297717436,-0.160625492,-0.046418395,0.212876584,-0.469538591,0.418976193,0.195696992,-0.14420269,-0.592073106,-0.055084282,0.450845614,0.03698281,0.927803686,-0.072854049,0.041467301,177.44,0
37056,-0.468411655,0.991303154,1.666755138,-0.098593482,-0.136189234,-0.690493153,0.599956436,0.077337887,-0.641844326,-0.139091598,1.45064198,0.607787843,-0.273660785,0.387554,0.152729437,0.34418977,-0.559282459,0.099110423,0.227412743,0.090011642,-0.164908249,-0.459467415,-0.006084039,0.511239416,-0.2575598,0.041700773,0.260452008,0.112454434,3.57,0
37058,1.307249192,-1.424040566,0.70279564,-1.228441759,-1.987266402,-0.78870347,-1.153490183,-0.141047636,-1.53520619,1.395240274,-0.593270047,-1.155049461,0.128224848,-0.380660993,0.903968088,-0.115248747,0.404637914,0.384574722,-0.470723904,-0.149303298,-0.006030151,0.150806596,-0.081920139,0.369529817,0.2877194,-0.112119484,0.030194359,0.043422352,111,0
37059,-0.201328042,0.4948093,-0.191286619,-0.272274997,2.761314698,3.533205625,0.527235091,0.603890167,-0.655675741,0.019980834,-0.214876125,-0.409880011,-0.060904968,0.291363793,1.237496974,-0.074767206,-0.791693748,0.552605312,0.797208466,0.319500079,0.089232133,0.221074109,-0.111525801,1.001992294,-0.102036191,-0.349389187,-0.007516627,-0.060358378,54.89,0
37060,-0.702476572,1.533115539,1.564716347,1.215274783,0.868132776,-0.607507676,1.376127763,-0.119020545,-2.05761398,0.117122685,1.244139457,0.802140158,0.580178777,0.402310608,-1.314896394,0.623182302,-0.990626835,-0.102675397,-1.332749419,-0.136338561,0.136089513,0.287339463,-0.35135127,0.546280443,0.425232793,-0.122930009,0.01604099,0.07834901,1.27,0
37061,-1.152912524,-0.206244463,1.826760302,-2.439790182,-1.264932356,-0.400134557,-0.84124897,0.548741316,-2.392704751,0.547141071,-0.571625063,-0.743510413,0.939113708,-0.411550137,0.440356676,-0.195868186,0.580060569,-0.059103574,-1.339338756,-0.179818012,0.04510773,0.382286346,-0.172828717,0.075213691,0.388898881,-0.142238747,0.203449134,0.029603363,29,0
37061,-2.290441706,0.575804609,1.207692051,-1.062291511,-0.674917595,1.558220718,-0.721054786,1.584938698,0.732777461,-1.256242265,-0.425021263,0.696054198,-0.6366463,0.022277128,0.126439666,-0.906070767,1.39938906,-2.391213087,-1.80867371,-0.272142767,-0.040268854,0.071276362,-0.001908888,-0.912197898,-0.363601214,0.922878818,0.134901157,-0.035680652,67.29,0
37061,-0.474173588,0.356877853,1.650658091,-1.163663674,0.099137219,-1.187461664,0.650183613,-0.273882103,0.192568718,-0.453762255,-0.288730862,0.170925774,0.460480668,-0.372500218,0.504756852,0.542265693,-0.820224876,-0.444951415,-0.762580979,0.211203383,-0.122844349,-0.209974523,0.015954109,0.436664598,-0.247417488,0.692250785,0.001217102,-0.148809387,19.99,0
